ProductID,ProductName,PaymentMethod,CategoryID
622,Product 622,PayPal,34
710,Product 710,Debit Card,32
398,Product 398,Debit Card,41
532,Product 532,PayPal,47
199,Product 199,PayPal,1
597,Product 597,Cash,42
760,Product 760,Debit Card,14
498,Product 498,Credit Card,41
699,Product 699,Debit Card,8
420,Product 420,PayPal,39
979,Product 979,PayPal,20
118,Product 118,Cash,26
685,Product 685,Credit Card,22
505,Product 505,Credit Card,23
854,Product 854,Credit Card,16
105,Product 105,Debit Card,32
243,Product 243,Cash,48
713,Product 713,Cash,40
825,Product 825,Debit Card,32
488,Product 488,Debit Card,41
683,Product 683,Credit Card,6
757,Product 757,Credit Card,9
614,Product 614,Credit Card,24
545,Product 545,Debit Card,5
595,Product 595,Debit Card,6
253,Product 253,Credit Card,11
949,Product 949,Credit Card,45
187,Product 187,Credit Card,48
979,Product 979,Credit Card,16
901,Product 901,Cash,27
573,Product 573,Credit Card,13
524,Product 524,Debit Card,23
528,Product 528,PayPal,50
494,Product 494,Cash,19
203,Product 203,Debit Card,3
648,Product 648,PayPal,20
541,Product 541,PayPal,28
500,Product 500,Debit Card,48
440,Product 440,PayPal,6
496,Product 496,Credit Card,34
316,Product 316,Debit Card,1
559,Product 559,PayPal,9
693,Product 693,Debit Card,41
506,Product 506,Debit Card,8
421,Product 421,PayPal,50
352,Product 352,Debit Card,31
933,Product 933,PayPal,44
223,Product 223,PayPal,10
982,Product 982,Debit Card,2
231,Product 231,Credit Card,29
735,Product 735,PayPal,4
471,Product 471,PayPal,47
845,Product 845,Credit Card,23
434,Product 434,Credit Card,4
152,Product 152,Debit Card,18
102,Product 102,Credit Card,15
437,Product 437,Cash,28
907,Product 907,Credit Card,31
817,Product 817,Credit Card,37
812,Product 812,Credit Card,49
245,Product 245,Debit Card,48
771,Product 771,Debit Card,16
580,Product 580,Debit Card,25
696,Product 696,Debit Card,7
853,Product 853,PayPal,27
973,Product 973,Credit Card,38
570,Product 570,Credit Card,47
199,Product 199,Debit Card,27
920,Product 920,Credit Card,34
143,Product 143,Cash,42
518,Product 518,PayPal,29
131,Product 131,Credit Card,44
138,Product 138,Cash,17
187,Product 187,Cash,25
613,Product 613,PayPal,24
760,Product 760,PayPal,29
456,Product 456,Debit Card,35
948,Product 948,Cash,45
278,Product 278,PayPal,19
699,Product 699,Debit Card,45
989,Product 989,PayPal,21
570,Product 570,Cash,22
949,Product 949,Debit Card,7
653,Product 653,Cash,40
657,Product 657,Cash,34
791,Product 791,Debit Card,4
573,Product 573,Debit Card,6
294,Product 294,Cash,39
775,Product 775,Debit Card,9
124,Product 124,Debit Card,16
317,Product 317,PayPal,47
819,Product 819,Credit Card,49
472,Product 472,Cash,21
617,Product 617,PayPal,12
635,Product 635,Debit Card,27
768,Product 768,Cash,30
824,Product 824,PayPal,28
227,Product 227,Debit Card,22
109,Product 109,Debit Card,10
831,Product 831,Debit Card,1
343,Product 343,Credit Card,42
825,Product 825,Credit Card,23
487,Product 487,Cash,6
465,Product 465,PayPal,21
388,Product 388,Cash,11
552,Product 552,Cash,49
131,Product 131,Credit Card,18
730,Product 730,Debit Card,8
174,Product 174,PayPal,11
916,Product 916,Credit Card,6
942,Product 942,Debit Card,34
585,Product 585,Debit Card,45
326,Product 326,Credit Card,25
230,Product 230,Debit Card,8
328,Product 328,PayPal,23
277,Product 277,Credit Card,12
565,Product 565,Credit Card,39
465,Product 465,Credit Card,27
156,Product 156,Debit Card,24
739,Product 739,Debit Card,46
541,Product 541,Cash,6
423,Product 423,Cash,26
456,Product 456,Credit Card,38
955,Product 955,Credit Card,28
475,Product 475,Credit Card,45
814,Product 814,Cash,24
934,Product 934,PayPal,37
613,Product 613,Credit Card,14
293,Product 293,Cash,16
683,Product 683,Credit Card,18
541,Product 541,Credit Card,11
817,Product 817,Debit Card,35
256,Product 256,Debit Card,7
770,Product 770,Credit Card,22
397,Product 397,Debit Card,24
163,Product 163,Cash,36
682,Product 682,Cash,13
744,Product 744,Credit Card,6
245,Product 245,Cash,28
868,Product 868,Credit Card,48
350,Product 350,Credit Card,50
973,Product 973,Credit Card,33
335,Product 335,Credit Card,21
817,Product 817,Cash,10
488,Product 488,PayPal,27
454,Product 454,Debit Card,50
958,Product 958,PayPal,35
446,Product 446,Debit Card,4
573,Product 573,Debit Card,3
512,Product 512,Cash,6
344,Product 344,PayPal,4
919,Product 919,Cash,37
988,Product 988,Debit Card,34
756,Product 756,Debit Card,11
576,Product 576,Credit Card,39
774,Product 774,PayPal,1
371,Product 371,Cash,9
397,Product 397,Credit Card,10
356,Product 356,Cash,49
810,Product 810,Credit Card,28
917,Product 917,Cash,45
779,Product 779,Credit Card,43
504,Product 504,Debit Card,35
645,Product 645,PayPal,7
367,Product 367,Credit Card,41
119,Product 119,PayPal,5
534,Product 534,PayPal,8
181,Product 181,Debit Card,12
447,Product 447,Debit Card,33
425,Product 425,Debit Card,14
996,Product 996,Debit Card,48
623,Product 623,Cash,1
711,Product 711,PayPal,15
885,Product 885,Credit Card,28
579,Product 579,Credit Card,6
137,Product 137,Cash,28
397,Product 397,Cash,23
849,Product 849,Cash,47
562,Product 562,Credit Card,32
473,Product 473,Cash,36
525,Product 525,Credit Card,48
412,Product 412,Credit Card,38
747,Product 747,PayPal,6
776,Product 776,PayPal,41
832,Product 832,Debit Card,12
407,Product 407,Credit Card,45
325,Product 325,Cash,11
966,Product 966,Credit Card,21
470,Product 470,Cash,29
219,Product 219,PayPal,12
400,Product 400,PayPal,15
460,Product 460,Cash,6
170,Product 170,Credit Card,47
897,Product 897,Cash,44
431,Product 431,Cash,30
318,Product 318,PayPal,8
894,Product 894,Credit Card,48
488,Product 488,Credit Card,14
355,Product 355,PayPal,11
766,Product 766,PayPal,18
818,Product 818,Debit Card,44
912,Product 912,Credit Card,37
595,Product 595,Credit Card,34
281,Product 281,Debit Card,1
178,Product 178,Credit Card,32
123,Product 123,PayPal,19
750,Product 750,Credit Card,47
562,Product 562,Credit Card,27
687,Product 687,Credit Card,14
281,Product 281,PayPal,33
491,Product 491,Cash,13
519,Product 519,Debit Card,8
345,Product 345,PayPal,1
676,Product 676,PayPal,5
777,Product 777,Cash,43
942,Product 942,Debit Card,20
866,Product 866,PayPal,13
434,Product 434,PayPal,5
868,Product 868,PayPal,23
379,Product 379,Debit Card,13
474,Product 474,Debit Card,38
872,Product 872,Debit Card,9
174,Product 174,PayPal,23
559,Product 559,Credit Card,36
559,Product 559,Debit Card,3
545,Product 545,Credit Card,10
880,Product 880,PayPal,48
582,Product 582,Credit Card,43
818,Product 818,Credit Card,49
744,Product 744,Credit Card,33
815,Product 815,Credit Card,46
636,Product 636,Credit Card,33
893,Product 893,PayPal,41
333,Product 333,PayPal,19
400,Product 400,Debit Card,4
619,Product 619,Credit Card,37
157,Product 157,Credit Card,32
575,Product 575,PayPal,47
822,Product 822,PayPal,12
109,Product 109,PayPal,49
710,Product 710,PayPal,16
808,Product 808,Debit Card,42
849,Product 849,Debit Card,26
399,Product 399,Cash,2
197,Product 197,Credit Card,47
713,Product 713,Cash,10
635,Product 635,Cash,41
813,Product 813,Credit Card,27
216,Product 216,Cash,4
874,Product 874,Credit Card,50
313,Product 313,Debit Card,16
314,Product 314,Credit Card,15
371,Product 371,Cash,39
242,Product 242,PayPal,50
871,Product 871,Credit Card,45
283,Product 283,Credit Card,31
296,Product 296,Credit Card,25
350,Product 350,Credit Card,48
814,Product 814,PayPal,16
934,Product 934,Cash,43
800,Product 800,Debit Card,8
625,Product 625,Credit Card,27
707,Product 707,Debit Card,44
884,Product 884,Debit Card,30
550,Product 550,Debit Card,21
326,Product 326,PayPal,36
226,Product 226,Debit Card,40
463,Product 463,Debit Card,47
534,Product 534,Debit Card,37
125,Product 125,Credit Card,16
253,Product 253,Credit Card,47
858,Product 858,Debit Card,28
444,Product 444,PayPal,33
623,Product 623,Cash,35
718,Product 718,Credit Card,30
988,Product 988,Credit Card,28
362,Product 362,Cash,32
361,Product 361,Debit Card,20
269,Product 269,PayPal,17
646,Product 646,Debit Card,44
828,Product 828,Cash,45
709,Product 709,Credit Card,7
715,Product 715,PayPal,32
981,Product 981,Credit Card,38
569,Product 569,PayPal,37
434,Product 434,Credit Card,35
512,Product 512,Credit Card,26
878,Product 878,Cash,9
148,Product 148,PayPal,13
984,Product 984,Cash,34
400,Product 400,Cash,11
524,Product 524,Credit Card,27
392,Product 392,PayPal,39
446,Product 446,PayPal,6
684,Product 684,PayPal,27
478,Product 478,Cash,11
397,Product 397,Cash,50
372,Product 372,PayPal,27
205,Product 205,Credit Card,33
746,Product 746,Cash,28
355,Product 355,Credit Card,26
253,Product 253,PayPal,27
961,Product 961,Cash,47
706,Product 706,Cash,19
482,Product 482,PayPal,31
116,Product 116,Credit Card,9
697,Product 697,Credit Card,33
935,Product 935,Cash,42
212,Product 212,Cash,48
773,Product 773,PayPal,2
761,Product 761,Credit Card,25
806,Product 806,Debit Card,19
547,Product 547,Cash,40
289,Product 289,Credit Card,50
629,Product 629,Debit Card,10
102,Product 102,Debit Card,45
395,Product 395,Cash,3
673,Product 673,Debit Card,32
234,Product 234,PayPal,29
834,Product 834,Credit Card,45
660,Product 660,Debit Card,26
141,Product 141,Cash,20
549,Product 549,Debit Card,28
909,Product 909,Credit Card,49
852,Product 852,Credit Card,4
775,Product 775,Cash,24
414,Product 414,PayPal,6
265,Product 265,Cash,22
237,Product 237,Debit Card,17
538,Product 538,Cash,50
898,Product 898,PayPal,42
502,Product 502,Cash,38
754,Product 754,Credit Card,23
451,Product 451,PayPal,9
322,Product 322,Debit Card,28
798,Product 798,PayPal,47
366,Product 366,Cash,3
454,Product 454,PayPal,46
796,Product 796,PayPal,32
244,Product 244,Debit Card,39
169,Product 169,Cash,11
948,Product 948,Debit Card,50
144,Product 144,Debit Card,2
493,Product 493,PayPal,23
960,Product 960,Debit Card,14
852,Product 852,Credit Card,16
346,Product 346,Debit Card,34
788,Product 788,Debit Card,46
320,Product 320,PayPal,2
861,Product 861,PayPal,1
612,Product 612,Debit Card,9
630,Product 630,Debit Card,2
224,Product 224,Cash,48
931,Product 931,Cash,34
119,Product 119,PayPal,33
348,Product 348,Credit Card,48
481,Product 481,Credit Card,13
660,Product 660,Cash,38
562,Product 562,Cash,44
757,Product 757,Cash,14
995,Product 995,Credit Card,24
693,Product 693,Cash,33
160,Product 160,Debit Card,24
326,Product 326,Cash,35
223,Product 223,Debit Card,34
732,Product 732,PayPal,45
451,Product 451,PayPal,11
660,Product 660,PayPal,9
882,Product 882,PayPal,45
710,Product 710,PayPal,39
409,Product 409,PayPal,47
431,Product 431,Credit Card,5
282,Product 282,PayPal,50
234,Product 234,Debit Card,48
191,Product 191,PayPal,15
254,Product 254,Debit Card,44
173,Product 173,Debit Card,15
684,Product 684,Cash,26
143,Product 143,PayPal,29
742,Product 742,Cash,26
990,Product 990,Debit Card,23
850,Product 850,Debit Card,36
687,Product 687,Cash,13
230,Product 230,Cash,28
330,Product 330,PayPal,40
832,Product 832,Credit Card,9
573,Product 573,PayPal,2
262,Product 262,PayPal,36
372,Product 372,PayPal,49
666,Product 666,PayPal,13
769,Product 769,Cash,33
752,Product 752,Debit Card,16
231,Product 231,Credit Card,11
971,Product 971,Credit Card,45
460,Product 460,Credit Card,21
197,Product 197,PayPal,41
979,Product 979,PayPal,43
692,Product 692,Debit Card,14
740,Product 740,Debit Card,50
208,Product 208,PayPal,12
507,Product 507,Credit Card,22
361,Product 361,Debit Card,30
891,Product 891,Credit Card,17
168,Product 168,Debit Card,10
381,Product 381,Cash,24
914,Product 914,Debit Card,26
508,Product 508,Cash,27
694,Product 694,Cash,7
249,Product 249,PayPal,44
340,Product 340,Credit Card,6
856,Product 856,PayPal,4
492,Product 492,Credit Card,12
165,Product 165,Cash,4
472,Product 472,Cash,40
939,Product 939,PayPal,12
795,Product 795,Credit Card,35
278,Product 278,Credit Card,20
726,Product 726,Debit Card,32
708,Product 708,Debit Card,47
662,Product 662,Credit Card,17
675,Product 675,Debit Card,42
740,Product 740,Cash,21
717,Product 717,Debit Card,50
732,Product 732,Debit Card,48
999,Product 999,Debit Card,28
341,Product 341,PayPal,16
130,Product 130,Cash,12
463,Product 463,Credit Card,50
460,Product 460,PayPal,17
939,Product 939,Cash,22
444,Product 444,Debit Card,20
477,Product 477,PayPal,11
843,Product 843,Credit Card,25
371,Product 371,PayPal,37
425,Product 425,Credit Card,21
683,Product 683,PayPal,34
776,Product 776,Credit Card,24
672,Product 672,PayPal,23
315,Product 315,PayPal,22
965,Product 965,Credit Card,24
374,Product 374,Debit Card,42
461,Product 461,Debit Card,38
648,Product 648,PayPal,47
163,Product 163,Cash,26
154,Product 154,Cash,19
547,Product 547,Cash,2
268,Product 268,Cash,50
218,Product 218,Credit Card,41
152,Product 152,Cash,28
429,Product 429,Credit Card,49
792,Product 792,Credit Card,38
464,Product 464,PayPal,24
818,Product 818,Debit Card,39
176,Product 176,Cash,45
129,Product 129,Credit Card,48
804,Product 804,PayPal,29
364,Product 364,Credit Card,3
432,Product 432,Debit Card,32
706,Product 706,PayPal,25
405,Product 405,PayPal,49
841,Product 841,Cash,20
929,Product 929,Credit Card,11
596,Product 596,Credit Card,27
634,Product 634,PayPal,2
995,Product 995,Credit Card,17
230,Product 230,PayPal,49
975,Product 975,Cash,11
845,Product 845,PayPal,33
133,Product 133,PayPal,37
379,Product 379,PayPal,43
461,Product 461,Credit Card,4
204,Product 204,Cash,4
491,Product 491,Cash,24
265,Product 265,Debit Card,13
293,Product 293,Cash,8
721,Product 721,Debit Card,23
887,Product 887,PayPal,7
217,Product 217,Debit Card,44
371,Product 371,Credit Card,20
767,Product 767,PayPal,41
694,Product 694,Debit Card,29
276,Product 276,Credit Card,9
724,Product 724,Debit Card,18
934,Product 934,Cash,44
940,Product 940,Debit Card,16
149,Product 149,Credit Card,28
941,Product 941,Debit Card,25
963,Product 963,Cash,42
320,Product 320,Credit Card,14
593,Product 593,Debit Card,19
871,Product 871,Debit Card,19
624,Product 624,Cash,28
389,Product 389,Cash,11
245,Product 245,Cash,32
720,Product 720,Debit Card,2
210,Product 210,Debit Card,48
769,Product 769,PayPal,2
836,Product 836,PayPal,4
498,Product 498,Credit Card,27
968,Product 968,Cash,24
310,Product 310,Credit Card,49
755,Product 755,PayPal,33
261,Product 261,Credit Card,12
632,Product 632,Debit Card,8
744,Product 744,PayPal,4
639,Product 639,PayPal,36
432,Product 432,Debit Card,50
113,Product 113,PayPal,12
327,Product 327,Credit Card,44
320,Product 320,PayPal,38
832,Product 832,Debit Card,40
441,Product 441,Debit Card,33
866,Product 866,Credit Card,31
579,Product 579,Cash,14
814,Product 814,Credit Card,13
166,Product 166,Credit Card,2
447,Product 447,PayPal,38
261,Product 261,Debit Card,27
265,Product 265,Credit Card,3
995,Product 995,Cash,4
318,Product 318,Cash,14
375,Product 375,Debit Card,3
629,Product 629,Debit Card,49
500,Product 500,PayPal,27
329,Product 329,Debit Card,18
450,Product 450,Cash,10
925,Product 925,Debit Card,28
546,Product 546,Cash,45
955,Product 955,Debit Card,37
523,Product 523,Credit Card,36
271,Product 271,Cash,50
852,Product 852,Debit Card,26
154,Product 154,Cash,26
278,Product 278,PayPal,6
125,Product 125,Cash,1
803,Product 803,Debit Card,9
666,Product 666,PayPal,23
745,Product 745,Debit Card,26
398,Product 398,Cash,15
246,Product 246,Cash,14
574,Product 574,Cash,18
347,Product 347,Credit Card,27
375,Product 375,Debit Card,12
288,Product 288,Debit Card,48
688,Product 688,Credit Card,20
156,Product 156,PayPal,20
744,Product 744,PayPal,2
526,Product 526,Cash,23
266,Product 266,Cash,48
907,Product 907,PayPal,11
122,Product 122,Credit Card,2
857,Product 857,PayPal,18
134,Product 134,Credit Card,13
298,Product 298,PayPal,22
678,Product 678,Credit Card,22
147,Product 147,PayPal,9
352,Product 352,Credit Card,40
913,Product 913,PayPal,31
164,Product 164,Cash,42
918,Product 918,PayPal,29
700,Product 700,Cash,34
704,Product 704,Debit Card,48
140,Product 140,Debit Card,33
169,Product 169,Cash,22
359,Product 359,PayPal,5
143,Product 143,PayPal,10
639,Product 639,Debit Card,43
474,Product 474,PayPal,31
247,Product 247,Cash,12
759,Product 759,PayPal,11
776,Product 776,PayPal,43
180,Product 180,PayPal,7
549,Product 549,Debit Card,49
432,Product 432,Credit Card,19
570,Product 570,Cash,24
604,Product 604,Credit Card,40
936,Product 936,Cash,29
837,Product 837,Credit Card,18
850,Product 850,Debit Card,5
519,Product 519,Cash,16
862,Product 862,Debit Card,42
736,Product 736,Cash,43
653,Product 653,Debit Card,8
277,Product 277,Cash,10
465,Product 465,Credit Card,10
386,Product 386,Cash,34
564,Product 564,Debit Card,50
664,Product 664,Credit Card,37
956,Product 956,Credit Card,21
119,Product 119,Credit Card,13
361,Product 361,Credit Card,23
980,Product 980,Credit Card,47
